Gruppe;Code;EANNummer;Hersteller;Deutsche Produktbezeichnung;Englische Produktbezeichnung;Menge;Einheit;ISO-Code;Chemica BioChemica;CAS-Nr;eClass-Version;eClass;NAG;HS-Nr;EG-Nr;Summenformel;UN-Nr;Tunnelbeschränkungscode;Transportbezeichnung Landverkehr;Klasse / Verpackungsgruppe;Begrenzte Menge (LQ);Dichte;Schmelzpunkt;Lagerung;Haltbarkeit in Monaten;LGK;WGK;M;H-Sätze;P-Sätze;Signalwort;Gefahrstoffsymbole;Versand;Trockeneiszuschlag;Chargenpflicht;Endverbleibserklärung;Exportverbote und -einschränkungen;Chemiewaffentauglich;Explosivstoffetauglichkeit;Drogenausgangsstoff;Bruttogewicht;Nettogewicht;Volumen;Produktlink;Produktinfo;Sicherheitsdatenblatt Deutschland;Sicherheitsdatenblatt Schweiz;Analysezertifikat verfügbar;Bild;PHYSIKALISCHE DATEN;QUALITÄT;HEADLINE KOMMENTAR;KURZBESCHREIBUNG;URSPRUNG;PHYSICAL DESCRIPTION;QUALTIY;HEADLINE COMMENT;SHORTDESCRIPTION;Origin;Tunnel code;N.A.G.;Technicher Name
LC;181043.1211;8432647316121;PanReac AppliChem;Oxalsäure 0,05 mol/l (0,1N) (Reag. USP) Maßlösung;Oxalic Acid 0.05 mol/l (0.1N) (Reag. USP) volumetric solution;1000;ml;MLT;Chemica;6153-56-6;6.2;32150000;;29171100;205-634-3;C?H?O?.2H?O;;;;;Nein;1,002 kg/l;;;48;10 - 13;1;126,07 g/mol;;;;;RT;Nein;Ja;Nein;;Nein;Nein;;1,082;1,002;1;https://www.itwreagents.com/download_file/tds/181043/en/tds_181043_en.pdf;;https://www.itwreagents.com/download_file/sds/181043/de/sds_181043_de.pdf;https://www.itwreagents.com/download_file/sds/181043/ch/sds_181043_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;;;;liquid;volumetric solution;Standardised against Potassium Permanganate 0.1N;;;;;
LC;181046.1611;8432647316145;PanReac AppliChem;Perchlorsäure 0,1 mol/l (0,1N) in Essigsäure (Reag. USP, Ph. Eur.) Maßlösung;Perchloric Acid 0.1 mol/l (0.1N) in acetic acid (Reag. USP, Ph. Eur.) volumetric solution;1000;ml;MLT;Chemica;;6.2;32140000;Perchlorsäure und Essigsäure;38221900;;HClO?;UN2920;(D/E);ÄTZENDER FLÜSSIGER STOFF, ENTZÜNDBAR, N.A.G.;8(3)/II;Ja;1,060 kg/l;;;72;3;1;100,46 g/mol;H226-H314;P210-P233-P240-P241-P242-P243-P260-P264-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P338-P363-P370+P378-P403+P235-P405-P501;Gefahr;GHS02 GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;1,767;1,060;1;https://www.itwreagents.com/download_file/tds/181046/en/tds_181046_en.pdf;;https://www.itwreagents.com/download_file/sds/181046/de/sds_181046_de.pdf;https://www.itwreagents.com/download_file/sds/181046/ch/sds_181046_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;Konzentrationsbestimmung mit Kaliumhydrogenphthalat - Standard. Indikator: Kristallviolett.;;;liquid;volumetric solution;Normalized solution for Potassium Hydrogen Phthalate. Indicator: Crystal Violet.;;;(D/E);Perchloric acid and acetic acid;Corrosive liquid, flammable, n.o.s.
LC;181046.1612;8432647316152;PanReac AppliChem;Perchlorsäure 0,1 mol/l (0,1N) in Essigsäure (Reag. USP, Ph. Eur.) Maßlösung;Perchloric Acid 0.1 mol/l (0.1N) in acetic acid (Reag. USP, Ph. Eur.) volumetric solution;2,5;L;LTR;;;6.2;32140000;Perchlorsäure und Essigsäure;38221900;;HClO?;UN2920;(D/E);ÄTZENDER FLÜSSIGER STOFF, ENTZÜNDBAR, N.A.G.;8(3)/II;Nein;1,060 kg/l;;;72;3;1;100,46 g/mol;H226-H314;P210-P233-P240-P241-P242-P243-P260-P264-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P338-P363-P370+P378-P403+P235-P405-P501;Gefahr;GHS02 GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;4,000;2,650;2,5;https://www.itwreagents.com/download_file/tds/181046/en/tds_181046_en.pdf;;https://www.itwreagents.com/download_file/sds/181046/de/sds_181046_de.pdf;https://www.itwreagents.com/download_file/sds/181046/ch/sds_181046_de.pdf;Ja;181046.1612.png;flüssig;Maßlösung;Konzentrationsbestimmung mit Kaliumhydrogenphthalat - Standard. Indikator: Kristallviolett.;;;liquid;volumetric solution;Normalized solution for Potassium Hydrogen Phthalate. Indicator: Crystal Violet.;;;(D/E);Perchloric acid and acetic acid;Corrosive liquid, flammable, n.o.s.
LC;181047.1611;8432647316169;PanReac AppliChem;Perchlorsäure 0,1 mol/l (0,1N) in 1,4-Dioxan (Reag. USP) Maßlösung;Perchloric Acid 0.1 mol/l (0.1N) in 1,4-dioxan (Reag. USP) volumetric solution;1000;ml;MLT;Chemica;;6.2;32140000;DIOXAN;38221900;;HClO?;UN2924;;ENTZÜNDBARER FLÜSSIGER STOFF, ÄTZEND, N.A.G;3(8)/II;Ja;1,040 kg/l;;;36;3;1;100,46 g/mol;EUH019-EUH066-H225-H290-H315-H319-H335-H351;P210-P233-P240-P241-P242-P243-P261-P264-P271-P280-P302+P352-P303+P361+P353-P304+P340-P305+P351+P338-P312-P321-P332+P313-P337+P313-P362-P370+P378-P403+P233-P403+P235-P405-P501;Gefahr;GHS02 GHS05 GHS07 GHS08;RT;Nein;Ja;Nein;;Nein;Nein;;1,725;1,040;1;https://www.itwreagents.com/download_file/tds/181047/en/tds_181047_en.pdf;;https://www.itwreagents.com/download_file/sds/181047/de/sds_181047_de.pdf;https://www.itwreagents.com/download_file/sds/181047/ch/sds_181047_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;Konzentrationsbestimmung mit Kaliumhydrogenphthalat - Standard. Indikator: Kristallviolett. Lagerung über 18°C;;;liquid;volumetric solution;Standardised against Potassium Hydrogen Phthalate Indicator: Crystal violet Storage over 18°C.;;;;DIOXANE;Flammable liquid, corrosive, n.o.s.
LC;181059.1211;8432647316220;PanReac AppliChem;Schwefelsäure 0,5 mol/l (1N) Maßlösung;Sulfuric Acid 0.5 mol/l (1N) volumetric solution;1000;ml;MLT;Chemica;7664-93-9;6.2;32140000;;28070000;231-639-5;H?SO?;UN2796;(E);SCHWEFELSÄURE;8/II;Ja;1,030 kg/l;;;72;8 B;1;98,08 g/mol;H290;P234-P390-P406;Achtung;GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;1,110;1,030;1;https://www.itwreagents.com/download_file/tds/181059/en/tds_181059_en.pdf;;https://www.itwreagents.com/download_file/sds/181059/de/sds_181059_de.pdf;https://www.itwreagents.com/download_file/sds/181059/ch/sds_181059_de.pdf;Ja;181059.1211.png;flüssig;Maßlösung;Indikator: Methylrot;;;liquid;volumetric solution;Indicator: Methyl Red;;;(E);;Sulphuric acid
LC;181059.1315;8432647316251;PanReac AppliChem;Schwefelsäure 0,5 mol/l (1N) Maßlösung;Sulfuric Acid 0.5 mol/l (1N) volumetric solution;10;L;LTR;Chemica;7664-93-9;6.2;32140000;;28070000;231-639-5;H?SO?;UN2796;(E);SCHWEFELSÄURE;8/II;Nein;1,030 kg/l;;;72;8 B;1;98,08 g/mol;H290;P234-P390-P406;Achtung;GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;10,439;10,300;10;https://www.itwreagents.com/download_file/tds/181059/en/tds_181059_en.pdf;;https://www.itwreagents.com/download_file/sds/181059/de/sds_181059_de.pdf;https://www.itwreagents.com/download_file/sds/181059/ch/sds_181059_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;Indikator: Methylrot;;;liquid;volumetric solution;Indicator: Methyl Red;;;(E);;Sulphuric acid
LC;181060.1315;8432647316305;PanReac AppliChem;Schwefelsäure 0,25 mol/l (0,5N) Maßlösung;Sulfuric Acid 0.25 mol/l (0.5N) volumetric solution;10;L;LTR;;7664-93-9;6.2;32140000;;28070000;231-639-5;H?SO?;UN2796;(E);SCHWEFELSÄURE;8/II;Nein;1,016 kg/l;;;72;8 B;nwg;98,08 g/mol;H290;P234-P390-P406;Achtung;GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;10,299;10,160;10;https://www.itwreagents.com/download_file/tds/181060/en/tds_181060_en.pdf;;https://www.itwreagents.com/download_file/sds/181060/de/sds_181060_de.pdf;https://www.itwreagents.com/download_file/sds/181060/ch/sds_181060_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;Indikator: Methylrot;;;liquid;volumetric solution;Indicator: Methyl Red;;;(E);;Sulphuric acid
LC;181061.0716;8432647316329;PanReac AppliChem;Schwefelsäure 0,05 mol/l (0,1N) Maßlösung;Sulfuric Acid 0.05 mol/l (0.1N) volumetric solution;25;L;LTR;;7664-93-9;6.2;32140000;;28070000;231-639-5;H?SO?;UN2796;(E);SCHWEFELSÄURE;8/II;Nein;1,002 kg/l;;;72;8 B;nwg;98,08 g/mol;H290;P234-P390-P406;Achtung;GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;;25,000;25;https://www.itwreagents.com/download_file/tds/181061/en/tds_181061_en.pdf;;https://www.itwreagents.com/download_file/sds/181061/de/sds_181061_de.pdf;https://www.itwreagents.com/download_file/sds/181061/ch/sds_181061_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;Indikator: Methylrot;;;liquid;volumetric solution;Indicator: Methyl Red;;;(E);;Sulphuric acid
LC;181061.1211;8432647316343;PanReac AppliChem;Schwefelsäure 0,05 mol/l (0,1N) Maßlösung;Sulfuric Acid 0.05 mol/l (0.1N) volumetric solution;1000;ml;MLT;Chemica;7664-93-9;6.2;32140000;;28070000;231-639-5;H?SO?;UN2796;(E);SCHWEFELSÄURE;8/II;Ja;1,002 kg/l;;;72;8 B;nwg;98,08 g/mol;H290;P234-P390-P406;Achtung;GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;1,082;1,002;1;https://www.itwreagents.com/download_file/tds/181061/en/tds_181061_en.pdf;;https://www.itwreagents.com/download_file/sds/181061/de/sds_181061_de.pdf;https://www.itwreagents.com/download_file/sds/181061/ch/sds_181061_de.pdf;Ja;181061.1211.png;flüssig;Maßlösung;Indikator: Methylrot;;;liquid;volumetric solution;Indicator: Methyl Red;;;(E);;Sulphuric acid
LC;181061.1315;8432647316374;PanReac AppliChem;Schwefelsäure 0,05 mol/l (0,1N) Maßlösung;Sulfuric Acid 0.05 mol/l (0.1N) volumetric solution;10;L;LTR;Chemica;7664-93-9;6.2;32140000;;28070000;231-639-5;H?SO?;UN2796;(E);SCHWEFELSÄURE;8/II;Nein;1,002 kg/l;;;72;8 B;nwg;98,08 g/mol;H290;P234-P390-P406;Achtung;GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;10,159;10,020;10;https://www.itwreagents.com/download_file/tds/181061/en/tds_181061_en.pdf;;https://www.itwreagents.com/download_file/sds/181061/de/sds_181061_de.pdf;https://www.itwreagents.com/download_file/sds/181061/ch/sds_181061_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;Indikator: Methylrot;;;liquid;volumetric solution;Indicator: Methyl Red;;;(E);;Sulphuric acid
LC;181144.1211;8432647316459;PanReac AppliChem;Ammoniumthiocyanat 0.1 mol/l (0,1N) (Reag. Ph.Eur.) Maßlösung;Ammonium Thiocyanate 0.1 mol/l (0.1N) (Reag. Ph.Eur.) volumetric solution;1000;ml;MLT;Chemica;1762-95-4;6.2;38060604;;28429080;217-175-6;NH?SCN;;;;;Nein;1,001 kg/l;;;36;10 - 13;1;76,12 g/mol;;;;;RT;Nein;Ja;Nein;;Nein;Nein;;1,081;1,001;1;https://www.itwreagents.com/download_file/tds/181144/en/tds_181144_en.pdf;;https://www.itwreagents.com/download_file/sds/181144/de/sds_181144_de.pdf;https://www.itwreagents.com/download_file/sds/181144/ch/sds_181144_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;Indikator: Eisenammoniakalaun;;;liquid;volumetric solution;Standardised against Silver Nitrate 0.1M Indicator: Ammoniacal Iron Alum;;;;;
LC;181249.1611;8432647316565;PanReac AppliChem;Cer(IV)-sulfat 0,1 mol/l (0,1N) (Reag. USP) Maßlösung;Cerium(IV) Sulfate 0.1 mol/l (0.1N) (Reag. USP) volumetric solution;1000;ml;MLT;Chemica;10294-42-5;6.2;32140000;enthält Schwefelsäure;28461000;237-029-5;Ce(SO?)?4H?O;UN3264;(E);ÄTZENDER SAURER ANORGANISCHER FLÜSSIGER STOFF, N.A.G.;8/II;Ja;1,083 kg/l;;;72;10 - 13;1;404,30 g/mol;H290-H314-H318;P280-P305+P351+P338-P332+P313-P362-P406;Achtung;GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;1,768;1,083;1;https://www.itwreagents.com/download_file/tds/181249/en/tds_181249_en.pdf;;https://www.itwreagents.com/download_file/sds/181249/de/sds_181249_de.pdf;https://www.itwreagents.com/download_file/sds/181249/ch/sds_181249_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;;;;liquid;volumetric solution;Standardised against Sodium Oxalate;;;(E);contains Sulphuric acid;Corrosive liquid, acidic, inorganic, n.o.s.
LC;181271.1211;8432647316589;PanReac AppliChem;Kupfer(II)-sulfat 0,1 mol/l (0,1M) Maßlösung;Copper(II) Sulfate 0.1 mol/l (0.1M) volumetric solution;1000;ml;MLT;Chemica;7758-98-7;6.2;32140000;Kupfersulfat;28332500;231-847-6;CuSO?;UN3082;(-);"UMWELTGEFÄHRDENDER STOFF, FLÜSSIG, N.A.G.
UMWELTGEFÄHRDENDER STOFF, FLÜSSIG,N.A.G.";9/III;Ja;1,016 kg/l;;;72;10 - 13;2;159,60 g/mol;H319-H410;P264-P273-P280-P305+P351+P338-P337+P313-P501;Achtung;GHS07 GHS09;RT;Nein;Ja;Nein;;Nein;Nein;;1,096;1,016;1;https://www.itwreagents.com/download_file/tds/181271/en/tds_181271_en.pdf;;https://www.itwreagents.com/download_file/sds/181271/de/sds_181271_de.pdf;https://www.itwreagents.com/download_file/sds/181271/ch/sds_181271_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;Indikator: Murexid;;;liquid;volumetric solution;Indicator: Murexide;;;(-);Copper sulfate;Environmentally Hazardous Substance, Liquid, N.O.S.
LC;181369.1611;8432647316657;PanReac AppliChem;Ammoniumeisen(II)-sulfat 0,1 mol/l (0,1N) Maßlösung;Ammonium Iron(II) Sulfate 0.1 mol/l (0.1N) volumetric solution;1000;ml;MLT;Chemica;7783-85-9;6.2;32140000;;28429080;233-151-8;(NH?)?Fe(SO?)?;;;;;Nein;1,045 kg/l;;;10;8 B;1;284,05 g/mol;;;;;RT;Nein;Ja;Nein;;Nein;Nein;;1,730;1,045;1;https://www.itwreagents.com/download_file/tds/181369/en/tds_181369_en.pdf;;https://www.itwreagents.com/download_file/sds/181369/de/sds_181369_de.pdf;https://www.itwreagents.com/download_file/sds/181369/ch/sds_181369_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;zur CSB-Bestimmung. Indikator: Ferroin;;;liquid;volumetric solution;for determination of COD. Indicator: Ferroin;;;;;
LC;181424.1611;8432647316732;PanReac AppliChem;Quecksilber(II)-nitrat 0,05 mol/l (0,1N) Maßlösung;Mercury(II) Nitrate 0.05 mol/l (0.1N) volumetric solution;1000;ml;MLT;Chemica;10045-94-0;6.2;32140000;NATRIUMHYDROXID, SALPETERSÄURE ROTRAUCHEND;28521000;233-152-3;Hg(NO?)?;UN2922;(E);ÄTZENDER FLÜSSIGER STOFF, GIFTIG, N.A.G.;8(6.1)/III;Ja;1,014 kg/l;;;36;6.1 B;;324,63 g/mol;H290-H302-H311-H315-H319-H331-H373-H412;P260-P280-P305+P351+P338-P403+P233-P405-P501;Gefahr;GHS05 GHS06 GHS08;RT;Nein;Ja;Nein;***Produkt unterliegt bei der Ausfuhr aus der Gemeinschaft der Ausfuhrkontrolle. (EG VO 649/2012)***;Nein;Nein;;1,699;1,014;1;https://www.itwreagents.com/download_file/tds/181424/en/tds_181424_en.pdf;;https://www.itwreagents.com/download_file/sds/181424/de/sds_181424_de.pdf;https://www.itwreagents.com/download_file/sds/181424/ch/sds_181424_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;Indikator: Diphenylcarbazongemisch;;;liquid;volumetric solution;Indicator: Diphenylcarbazone mixed;;;(E);Sodium Hydroxide, Nitric Acid, Red Fuming;CORROSIVE LIQUID, TOXIC, N.O.S.
LC;181464.1211;8432647316787;PanReac AppliChem;Silbernitrat 0,1 mol/l (0,1N) Maßlösung;Silver Nitrate 0.1 mol/l (0.1N) volumetric solution;1000;ml;MLT;Chemica;7761-88-8;6.2;32140000;;28432100;231-853-9;AgNO?;;;;;Nein;1,012 kg/l;;;72;10 - 13;2;169,87 g/mol;H315-H319-H412;P273-P501;Achtung;GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;1,102;1,012;1;https://www.itwreagents.com/download_file/tds/181464/en/tds_181464_en.pdf;;https://www.itwreagents.com/download_file/sds/181464/de/sds_181464_de.pdf;https://www.itwreagents.com/download_file/sds/181464/ch/sds_181464_de.pdf;Ja;181464.1211.png;flüssig;Maßlösung;Indikator: Kaliumchromat;;;liquid;volumetric solution;Indicator: Potassium Chromate;;;;;
LC;181464.1212;8432647316794;PanReac AppliChem;Silbernitrat 0,1 mol/l (0,1N) Maßlösung;Silver Nitrate 0.1 mol/l (0.1N) volumetric solution;2,5;L;LTR;Chemica;7761-88-8;6.2;32140000;;28432100;231-853-9;AgNO?;;;;;Nein;1,012 kg/l;;;72;10 - 13;2;169,87 g/mol;H315-H319-H412;P273-P501;Achtung;GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;2,693;2,530;2,5;https://www.itwreagents.com/download_file/tds/181464/en/tds_181464_en.pdf;;https://www.itwreagents.com/download_file/sds/181464/de/sds_181464_de.pdf;https://www.itwreagents.com/download_file/sds/181464/ch/sds_181464_de.pdf;Ja;181464.1212.png;flüssig;Maßlösung;Indikator: Kaliumchromat;;;liquid;volumetric solution;Indicator: Potassium Chromate;;;;;
LC;181464.1315;8432647316817;PanReac AppliChem;Silbernitrat 0,1 mol/l (0,1N) Maßlösung;Silver Nitrate 0.1 mol/l (0.1N) volumetric solution;10;L;LTR;Chemica;7761-88-8;6.2;32140000;;28432100;231-853-9;AgNO?;;;;;Nein;1,012 kg/l;;;72;10 - 13;2;169,87 g/mol;H315-H319-H412;P273-P501;Achtung;GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;10,259;10,120;10;https://www.itwreagents.com/download_file/tds/181464/en/tds_181464_en.pdf;;https://www.itwreagents.com/download_file/sds/181464/de/sds_181464_de.pdf;https://www.itwreagents.com/download_file/sds/181464/ch/sds_181464_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;Indikator: Kaliumchromat;;;liquid;volumetric solution;Indicator: Potassium Chromate;;;;;
LC;181465.1211;8432647316831;PanReac AppliChem;Silbernitrat 0,02 mol/l (0,02N) Maßlösung;Silver Nitrate 0.02 mol/l (0.02N) volumetric solution;1000;ml;MLT;Chemica;7761-88-8;6.2;32140000;;28432100;231-853-9;AgNO?;;;;;Nein;1,004 kg/l;;;48;10 - 13;3;169,87 g/mol;H412;P273-P501;;;RT;Nein;Ja;Nein;;Nein;Nein;;1,094;1,004;1;https://www.itwreagents.com/download_file/tds/181465/en/tds_181465_en.pdf;;https://www.itwreagents.com/download_file/sds/181465/de/sds_181465_de.pdf;https://www.itwreagents.com/download_file/sds/181465/ch/sds_181465_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;Indikator: Kaliumchromat;;;liquid;volumetric solution;Indicator: Potassium Chromate;;;;;
LC;181517.1210;8432647317005;PanReac AppliChem;Kalilauge 1 mol/l (1N) Maßlösung;Potassium Hydroxide 1 mol/l (1N) volumetric solution;500;ml;MLT;;1310-58-3;6.2;32140000;;28152000;215-181-3;KOH;UN1814;(E);KALIUMHYDROXIDLÖSUNG;8/II;Ja;1,042 kg/l;;;72;8 B;1;56,11 g/mol;H290-H314;P280-P303+P361+P353-P305+P351+P338-P310-P321-P405-P501;Gefahr;GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;0,667;0,521;0,5;https://www.itwreagents.com/download_file/tds/181517/en/tds_181517_en.pdf;;https://www.itwreagents.com/download_file/sds/181517/de/sds_181517_de.pdf;https://www.itwreagents.com/download_file/sds/181517/ch/sds_181517_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;Indikator: Bromophenolblau;;;liquid;volumetric solution;Also suitable for wine analysis;;;(E);;Potassium hydroxide solution
LC;181517.1211;8432647317012;PanReac AppliChem;Kalilauge 1 mol/l (1N) Maßlösung;Potassium Hydroxide 1 mol/l (1N) volumetric solution;1000;ml;MLT;Chemica;1310-58-3;6.2;32140000;;28152000;215-181-3;KOH;UN1814;(E);KALIUMHYDROXIDLÖSUNG;8/II;Ja;1,042 kg/l;;;72;8 B;1;56,11 g/mol;H290-H314;P280-P303+P361+P353-P305+P351+P338-P310-P321-P405-P501;Gefahr;GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;1,122;1,042;1;https://www.itwreagents.com/download_file/tds/181517/en/tds_181517_en.pdf;;https://www.itwreagents.com/download_file/sds/181517/de/sds_181517_de.pdf;https://www.itwreagents.com/download_file/sds/181517/ch/sds_181517_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;Indikator: Bromophenolblau;;;liquid;volumetric solution;Also suitable for wine analysis;;;(E);;Potassium hydroxide solution
LC;181517.1214;8432647317029;PanReac AppliChem;Kalilauge 1 mol/l (1N) Maßlösung;Potassium Hydroxide 1 mol/l (1N) volumetric solution;5;L;LTR;Chemica;1310-58-3;6.2;32140000;;28152000;215-181-3;KOH;UN1814;(E);KALIUMHYDROXIDLÖSUNG;8/II;Nein;1,042 kg/l;;;72;8 B;1;56,11 g/mol;H290-H314;P280-P303+P361+P353-P305+P351+P338-P310-P321-P405-P501;Gefahr;GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;5,705;5,210;5;https://www.itwreagents.com/download_file/tds/181517/en/tds_181517_en.pdf;;https://www.itwreagents.com/download_file/sds/181517/de/sds_181517_de.pdf;https://www.itwreagents.com/download_file/sds/181517/ch/sds_181517_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;Indikator: Bromophenolblau;;;liquid;volumetric solution;Also suitable for wine analysis;;;(E);;Potassium hydroxide solution
LC;181518.1211;8432647317036;PanReac AppliChem;Kalilauge 0,5 mol/l (0,5N) Maßlösung;Potassium Hydroxide 0.5 mol/l (0.5N) volumetric solution;1000;ml;MLT;;1310-58-3;6.2;32140000;;28152000;215-181-3;KOH;UN1814;(E);KALIUMHYDROXIDLÖSUNG;8/II;Ja;1,021 kg/l;;;72;8 B;1;56,11 g/mol;H314;P260-P264-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P338-P363-P405-P501;Gefahr;GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;1,101;1,021;1;https://www.itwreagents.com/download_file/tds/181518/en/tds_181518_en.pdf;;https://www.itwreagents.com/download_file/sds/181518/de/sds_181518_de.pdf;https://www.itwreagents.com/download_file/sds/181518/ch/sds_181518_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;Indikator: Bromophenolblau;;;liquid;volumetric solution;Indicator: Bromophenol Blue;;;(E);;Potassium hydroxide solution
LC;181519.1611;8432647317043;PanReac AppliChem;Kalilauge 0,5 mol/l (0,5N) ethanolisch (Reag. USP) Maßlösung;Potassium Hydroxide 0.5 mol/l (0.5N) in ethanol (Reag. USP) volumetric solution;1000;ml;MLT;;;6.2;32140000;Kaliumhydroxidlösung in Ethanol;38221900;;KOH;UN2924;(D/E);ENTZÜNDBARER FLÜSSIGER STOFF, ÄTZEND, N.A.G.;3(8)/II;Ja;0,840 kg/l;;;20;3;1;56,11 g/mol;H225-H314;P210-P233-P240-P241-P242-P243-P260-P264-P280-P301+P330+P331-P303+P361+P353-P304+P340-P305+P351+P338-P310-P321-P338-P363-P370+P378-P403+P235-P405-P501;Gefahr;GHS02 GHS05;RT;Nein;Ja;Nein;;Nein;Nein;;1,525;0,840;1;https://www.itwreagents.com/download_file/tds/181519/en/tds_181519_en.pdf;;https://www.itwreagents.com/download_file/sds/181519/de/sds_181519_de.pdf;https://www.itwreagents.com/download_file/sds/181519/ch/sds_181519_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;Konzentrationsbestimmung mit Salzsäure 0,5 M. Indikator: Phenolphtalein;;;liquid;volumetric solution;Standardised against Hydrochloric Acid 0,5M. Indicator: Phenolphthalein.;;;(D/E);ETHANOL, POTASSIUM HYDROXIDE;Flammable liquid, corrosive, n.o.s.
LC;181521.1211;8432647317081;PanReac AppliChem;Kalilauge 0,1 mol/l (0,1N) Maßlösung;Potassium Hydroxide 0.1 mol/l (0.1N) volumetric solution;1000;ml;MLT;Chemica;1310-58-3;6.2;32140000;;28152000;215-181-3;KOH;UN1814;(E);KALIUMHYDROXIDLÖSUNG;8/III;Ja;1,002 kg/l;;;72;;1;56,11 g/mol;H315-H319;P264-P280-P302+P352-P305+P351+P338-P321-P332+P313-P337+P313-P362-P501;Achtung;GHS07;RT;Nein;Ja;Nein;;Nein;Nein;;1,082;1,002;1;https://www.itwreagents.com/download_file/tds/181521/en/tds_181521_en.pdf;;https://www.itwreagents.com/download_file/sds/181521/de/sds_181521_de.pdf;https://www.itwreagents.com/download_file/sds/181521/ch/sds_181521_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;Indikator: Bromophenolblau;;;liquid;volumetric solution;Indicator: Bromophenol Blue;;;(E);;POTASSIUM HYDROXIDE SOLUTION
LC;181528.1611;8432647317128;PanReac AppliChem;Kaliumpermanganat 0,2 mol/l (1N) Maßlösung;Potassium Permanganate 0.2 mol/l (1N) volumetric solution;1000;ml;MLT;Chemica;7722-64-7;6.2;38190114;Kaliumpermanganatlösung;28416100;231-760-3;KMnO?;UN3082;(E);UMWELTGEFÄHRDENDER STOFF, FLÜSSIG, N.A.G.;9/III;Ja;1,022 kg/l;;;36;10 - 13;2;158,04 g/mol;H314-H361d-H410;P273-P391-P501;Gefahr;GHS05 GHS08 GHS09;RT;Nein;Ja;Nein;;Nein;Nein;;1,958;1,022;1;https://www.itwreagents.com/download_file/tds/181528/en/tds_181528_en.pdf;;https://www.itwreagents.com/download_file/sds/181528/de/sds_181528_de.pdf;https://www.itwreagents.com/download_file/sds/181528/ch/sds_181528_de.pdf;Ja;LC-group.png;flüssig;Maßlösung;;;;liquid;volumetric solution;;;;(E);Potassium permanganate solution;Environmentally hazardous substance, liquid, n.o.s.
LC;181529.1611;8432647317166;PanReac AppliChem;Kaliumpermanganat 0,02 mol/l (0,1N) (Reag. USP) Maßlösung;Potassium Permanganate 0.02 mol/l (0.1N) (Reag. USP) volumetric solution;1000;ml;MLT;Chemica;7722-64-7;6.2;38190114;;28416100;231-760-3;KMnO?;;;;;Nein;1,002 kg/l;;;36;10 - 13;2;158,04 g/mol;H412;P273-P501;;;RT;Nein;Ja;Nein;;Nein;Nein;;1,938;1,002;1;https://www.itwreagents.com/download_file/tds/181529/en/tds_181529_en.pdf;;https://www.itwreagents.com/download_file/sds/181529/de/sds_181529_de.pdf;https://www.itwreagents.com/download_file/sds/181529/ch/sds_181529_de.pdf;Ja;181529.1611.png;flüssig;Maßlösung;Konzentrationsbestimmung mit Natriumoxalat Standard;;;liquid;volumetric solution;Standardised against Sodium Oxalate;;;;;
